feature_type,hour,dow,month,1,Billet Yard,Billet Yard Left,Coil Yard,Coil Yard Camera-2,DISHPATCH GATE,ECR6 SBL,Finishing Stand,Furnace Oil Reading,Junk Yard,Mukandsumi,Mukansumi,NDT,PSM,SBL DUMPING YARD,SBL Loading,SBL MTA Desk,Utility Back Right,Utility Road Left,default
Zone Intrusion,22,2,11,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.005681818,0.892045455,0.005681818
Zone Intrusion,22,2,12,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.003194888,0.198083067,0.744408946,0.003194888
Zone Intrusion,22,3,1,0.923694779,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064,0.004016064
Zone Intrusion,22,3,2,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.103585657,0.824701195,0.003984064
Zone Intrusion,22,3,3,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.018867925,0.301886792,0.358490566,0.018867925
Zone Intrusion,22,3,4,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.004878049,0.32195122,0.590243902,0.004878049
Zone Intrusion,22,3,5,0.959745763,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644
Zone Intrusion,22,3,6,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.413793103,0.379310345,0.011494253
Zone Intrusion,22,3,7,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.27027027,0.243243243,0.027027027
Zone Intrusion,22,3,9,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.107142857,0.732142857,0.008928571
Zone Intrusion,22,3,10,0.802083333,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667
Zone Intrusion,22,3,12,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.005405405,0.048648649,0.854054054,0.005405405
Zone Intrusion,22,4,1,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.001919386,0.174664107,0.790786948,0.001919386
Zone Intrusion,22,4,4,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.002604167,0.169270833,0.783854167,0.002604167
Zone Intrusion,22,4,5,0.943452381,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619
Zone Intrusion,22,4,6,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.516666667,0.333333333,0.008333333
Zone Intrusion,22,4,7,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.063157895,0.842105263,0.005263158
Zone Intrusion,22,4,8,0.942598187,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148,0.003021148
Zone Intrusion,22,4,9,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.004424779,0.03539823,0.884955752,0.004424779
Zone Intrusion,22,4,10,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.285714286,0.530612245,0.010204082
Zone Intrusion,22,4,12,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.003636364,0.043636364,0.890909091,0.003636364
Zone Intrusion,22,5,1,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.148148148,0.768518519,0.00462963
Zone Intrusion,22,5,2,0.888235294,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353
Zone Intrusion,22,5,3,0.842975207,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463
Zone Intrusion,22,5,4,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.092715232,0.78807947,0.006622517
Zone Intrusion,22,5,5,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.414285714,0.457142857,0.007142857
Zone Intrusion,22,5,7,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.540540541,0.216216216,0.013513514
Zone Intrusion,22,5,8,0.913649025,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.036211699,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515,0.002785515
Zone Intrusion,22,5,10,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.079178886,0.868035191,0.002932551
Zone Intrusion,22,5,11,0.875,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947
Zone Intrusion,22,5,12,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.670103093,0.144329897,0.010309278
Zone Intrusion,22,6,1,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.197368421,0.684210526,0.006578947
Zone Intrusion,22,6,2,0.781609195,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253
Zone Intrusion,22,6,3,0.712121212,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515
Zone Intrusion,22,6,4,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.401574803,0.456692913,0.007874016
Zone Intrusion,22,6,5,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.044619423,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.144356955,0.766404199,0.002624672
Zone Intrusion,22,6,6,0.943661972,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.005633803,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901,0.002816901
Zone Intrusion,22,6,8,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.440860215,0.365591398,0.010752688
Zone Intrusion,22,6,10,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.096774194,0.872665535,0.001697793
Zone Intrusion,22,6,11,0.791208791,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011,0.010989011
Zone Intrusion,23,0,1,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.732394366,0.014084507,0.014084507
Zone Intrusion,23,0,2,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.35,0.425,0.0125
Zone Intrusion,23,0,3,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.47826087,0.443478261,0.004347826
Zone Intrusion,23,0,5,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.095238095,0.047619048,0.047619048
Zone Intrusion,23,0,6,0.860927152,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.01986755,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517
Zone Intrusion,23,0,8,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.121212121,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.151515152,0.212121212,0.03030303
Zone Intrusion,23,0,9,0.860294118,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941,0.007352941
Zone Intrusion,23,0,11,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.225,0.25,0.025
Zone Intrusion,23,0,12,0.878205128,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256,0.006410256
Zone Intrusion,23,1,2,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.018292683,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.634146341,0.243902439,0.006097561
Zone Intrusion,23,1,3,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.001231527,0.017241379,0.960591133,0.001231527
Zone Intrusion,23,1,4,0.853846154,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308
Zone Intrusion,23,1,6,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.288135593,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.194915254,0.372881356,0.008474576
Zone Intrusion,23,1,7,0.836206897,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069,0.00862069
Zone Intrusion,23,1,8,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.189189189,0.324324324,0.027027027
Zone Intrusion,23,1,9,0.095238095,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048
Zone Intrusion,23,1,12,0.660714286,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143
Zone Intrusion,23,2,1,0.946927374,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296,0.002793296
Zone Intrusion,23,2,2,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.095238095,0.047619048
Zone Intrusion,23,2,3,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.136363636,0.045454545,0.045454545
Zone Intrusion,23,2,4,0.846774194,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516
Zone Intrusion,23,2,6,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.412844037,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.422018349,0.009174312
Zone Intrusion,23,2,7,0.795698925,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688
Zone Intrusion,23,2,10,0.962406015,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.003759398,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699
Zone Intrusion,23,2,11,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.081081081,0.432432432,0.027027027
Zone Intrusion,23,2,12,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.311926606,0.52293578,0.009174312
Zone Intrusion,23,3,1,0.900990099,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.00990099,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495,0.004950495
Zone Intrusion,23,3,2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.025,0.025
Zone Intrusion,23,3,3,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0.752380952,0.076190476,0.00952381
Zone Intrusion,23,3,4,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.305555556,0.444444444,0.013888889
Zone Intrusion,23,3,5,0.921487603,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231
Zone Intrusion,23,3,6,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.138461538,0.584615385,0.015384615
Zone Intrusion,23,3,7,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.178571429,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.178571429,0.035714286,0.035714286
